0.978577,17.97,76
0.001002,5.8,88
0.008762,81.9,12
0.835605,27.78,66
0.455885,76.92,17
0.484065,20,74
0.002596,81.9,12
0.971177,17.13,77
0.000863,81.9,12
0.752532,4.8,89
0.99817,8.32,86
0.332356,10.02,84
0.340248,17.97,76
1,12.44,82
0.003261,12,82
1,25.57,68
0.299022,10.5,84
0.860271,21.7,72
0.876363,24.04,70
0.829525,81.9,12
0.004938,8.31,86
0.626012,5.8,88
0.000441,9.5,85
0.016062,5.8,88
0.721282,21.7,72
0.004282,20,74
0.46863,14,80
0.957534,81.9,12
0.163114,6.38,88
1,81.9,12
0.392602,20.62,73
0.79629,27.5,67
0.62903,12,82
0.651725,21.51,72
1,7.01,87
0.030448,5.8,88
1,8.31,86
0.0176,27.5,67
0.002569,5.8,88
0.001494,5.8,88
0.516442,17.05,77
0.003197,4.79,89
0.71151,81.9,12
0.403649,81.9,12
1,12,82
0.004953,23.36,71
0.876052,50,44
0.468367,82.73,11
0.003198,81.9,12
0.757957,5.8,88
0.442854,81.9,12
1,20.62,73
0.004893,17.05,77
0.270475,16.3,78
0.665189,7.06,87
0.165953,4.79,89
1,20,74
0.321686,81.9,12
0.383649,19.25,75
1,20.65,73
1,21.7,72
0.078024,21.51,72
0.999623,12,82
0.146567,81.9,12
0.982317,25.57,68
0.00366,17.25,77
0.884909,17.27,77
1,27.2,67
0.991668,5.8,88
0.003602,20,74
0.168007,5.8,88
0.72891,7.24,87
0.037743,9.5,85
0.2514,23.8,70
0.749859,21.05,73
0.001629,47.6,46
1,12,82
0.999956,27.2,67
1,20.33,74
1,8.09,86
0.003932,5.95,88
0.002839,4.79,89
1,81.9,12
1,5.8,88
1,2.87,91
1,4.8,89
0.879703,20.65,73
0.540955,9.56,84
0.11804,25.57,68
0.230608,12,82
0.834668,6.2,88
0.001831,81.9,12
0.999324,4.79,89
0.11645,36.75,57
0.01864,6.16,88
0.314383,10.24,84
0.976962,17.05,77
0.761675,12.44,82
1,36.75,57
0.809591,4.77,89
0.653961,81.9,12
1,6.38,88
1,5.8,88
0.794751,17.88,76
0.478755,17.27,77
0.599896,27.5,67
0.352521,5.8,88
0.991574,5.8,88
0.766358,19.25,75
0.001508,25.57,68
0.436182,5.8,88
1,16.3,78
0.993168,7.25,87
0.001602,19.25,75
1,7.03,87
0.147197,21.7,72
0.187973,12,82
0.477291,38.18,56
0.003272,6.16,88
0.951109,7.05,87
0.00204,12,82
1,5.8,88
0.616603,25.57,68
0.004716,82.73,11
0.002268,74.67,19
1,82.73,11
0.298423,20,74
0.982952,28.88,65
0.986141,20.33,74
0.698809,7.01,87
0.43465,7.05,87
1,4.79,89
0.937734,16.3,78
0.007232,9.5,85
0.40112,9.75,84
0.002873,81.9,12
0.005522,11.52,82
0.998182,27.43,67
1,4.8,89
0.983838,6.07,88
0.792726,81.9,12
0.455323,20,74
0.473241,12,82
1,5.8,88
1,5.8,88
0.862495,5.8,88
0.962103,12,82
0.004382,7.25,87
0.008759,5.8,88
0.885179,1,93
0.714524,20.65,73
0.990792,36.75,57
0.831223,12,82
0.906967,4.8,89
0.026109,7.06,87
0.491674,14.21,80
0.001161,19.25,75
0.627352,6.16,88
0.95666,16.3,78
0.012592,21.7,72
0.299559,47.6,46
0.999466,20.93,73
0.497847,26.66,67
0.001688,5.8,88
0.00252,7.03,87
0.697269,6.86,87
0.904324,17.25,77
0.995656,5.8,88
0.870449,4.79,89
0.988828,9.5,85
1,7.03,87
0.867081,25.57,68
0.4632,81.9,12
0.984003,12,82
0.614633,5.8,88
0.693807,6.38,88
1,4.79,89
0.465783,17.13,77
0.717089,5.8,88
0.543737,26.66,67
0.558202,6.38,88
1,6.32,88
0.002714,29,65
1,20,74
1,20,74
1,22.75,71
0.993398,10,84
0.239617,7.04,87
0.175743,10.02,84
1,10.93,83
0.997995,9.75,84
0.363471,6.09,88
1,27.7,66
0.354365,81.9,12
0.003375,7,87
1,7.25,87
0.722089,20,74
1,5.26,89
0.999439,6.16,88
0.185863,7.01,87
0.000577,20.33,74
0.213194,4.77,89
0.424559,18.68,75
0.999469,24.75,69
1,5.8,88
0.780975,14.21,80
0.003781,20.35,74
0.07459,29,65
0.002695,47.6,46
0.862102,26.66,67
0.977873,27.7,66
0.112288,18.68,75
1,6.38,88
0.995713,39.33,55
0.137956,17.97,76
1,9.75,84
0.004032,38.18,56
0.006485,12,82
0.235627,21.7,72
0.003657,5.8,88
0.499068,6.2,88
0.57002,7.04,87
0.536042,4.79,89
1,5.8,88
1,8.09,86
1,26.49,68
1,13.19,81
0.987895,15.12,79
0.006467,81.9,12
0.594719,5.26,89
0.975762,5.8,88
0.56931,27.2,67
0.088041,47.6,46
0.286765,27.5,67
1,27.5,67
0.357772,39.33,55
0.317916,6.27,88
0.999914,36.66,57
0.775505,40.26,54
1,40.26,54
0.107969,18.68,75
0.003052,22.75,71
0.574245,6.16,88
0.53399,47.6,46
0.002586,6.27,88
0.621915,8.31,86
0.373169,25.57,68
0.744148,20.62,73
0.438103,4.91,89
1,23.8,70
0.933417,25.57,68
0.947082,5.8,88
0.794283,20.93,73
0.120938,38.18,56
0.118996,81.9,12
0.055239,6.2,88
0.152934,5.95,88
0.003454,81.9,12
0.890302,5.95,88
0.097569,5.8,88
0.998498,6.07,88
0.052545,20.62,73
1,4.8,89
0.774326,9.75,84
1,1.77,92
0.668451,10.02,84
0.913405,9.5,85
0.021284,9.5,85
0.85243,17.88,76
1,81.9,12
1,5.92,88
0.157466,6.63,87
1,5.8,88
1,7.24,87
1,8.31,86
0.558142,46.94,47
0.799482,37.8,56
0,18.68,75
1,6.16,88
1,9.94,84
0.912577,41.3,53
0.545526,37.8,56
1,5.8,88
0.096227,81.9,12
0.765315,9.69,84
0.378755,25.57,68
0.936192,19.8,74
0.330703,9.5,85
0.001836,20.65,73
0.433345,25.57,68
0.999876,3.36,91
1,24.38,70
1,32.17,62
0.924428,9.5,85
0.005315,20,74
0.000747,19.8,74
0.021118,81.9,12
0.726239,14,80
0.056679,81.9,12
1,41.3,53
0.003553,16.54,77
0.004609,20.93,73
0.997894,25.57,68
1,17.27,77
0.014635,14,80
0.567455,1.77,92
0.008348,9.5,85
0.012997,3.36,91
0.958602,51.43,43
1,5.92,88
1,16.3,78
0.004604,6.2,88
0.003247,23.8,70
0.995689,11.52,82
0.174945,5.8,88
0.886954,4.91,89
0.206885,27.5,67
0.988567,20,74
0.891639,46.94,47
0.99916,14,80
0.597038,12,82
1,16.3,78
0.029092,20.93,73
0.007111,9.94,84
0.496601,9.56,84
1,26.66,67
0.860582,36.75,57
0.107298,5.8,88
1,22.75,71
1,81.9,12
1,81.9,12
1,81.9,12
0.991521,4.77,89
0.019813,45.5,49
0.045599,8.31,86
0.078694,4.79,89
1,10.24,84
0.104606,12,82
0.915271,37.8,56
1,81.9,12
0.970546,20,74
0.966261,81.9,12
0.941253,16.3,78
0.865588,81.9,12
0.331319,81.9,12
0.003014,23.36,71
0.991705,8.31,86
0.177145,8.31,86
0.951487,28.33,66
0.621736,6.2,88
0.326907,12,82
0.0025,27.78,66
0.072353,27.78,66
0.646111,81.9,12
0.982564,10.93,83
0.897474,27.2,67
0.102747,51.43,43
1,5.8,88
0.00041,25.57,68
0.729655,38.18,56
0.943169,17.25,77
0.445785,14,80
0.978794,38.18,56
0.418233,16.64,77
0.535121,19.25,75
0,40.26,54
0.003842,5.8,88
1,37.8,56
0.966123,11.63,82
0.009939,6.09,88
0.0415,10.5,84
0.003045,16.3,78
0.003283,6.09,88
0.281264,9.75,84
1,81.9,12
1,26.66,67
1,5.8,88
0.997335,10,84
0.004227,27.5,67
0.00133,5.8,88
0.999715,47.6,46
0.004261,20,74
0.390157,6.2,88
0.999003,20.33,74
0.003687,20.65,73
0.004227,41.3,53
0.001913,10,84
0.107862,20,74
0.611867,6.32,88
0.635062,27.78,66
0.507227,81.9,12
0.327989,20,74
0.634261,9.69,84
0.002617,19.25,75
0.920885,6.09,88
0.123976,15.12,79
0.001486,5.8,88
0.959696,6.46,88
1,82.73,11
0.003717,5.8,88
0.609402,20.35,74
0.996774,12,82
0.001126,9.5,85
0.002362,6.16,88
0.853285,6.9,87
0.395176,27.43,67
0.990747,16.66,77
0.289123,16.5,78
0.00312,45.36,49
0.564969,9.5,85
0.998167,5.8,88
0.266093,9.76,84
0.952498,27.78,66
0.591561,82.73,11
0.614841,13.19,81
0.006367,15,79
0.006074,28.33,66
0.702287,7.04,87
1,7,87
0.006165,10,84
1,9.5,85
1,5.8,88
0.069134,20,74
1,37.8,56
1,92.59,1
0.750341,17.25,77
0.501423,10,84
0.080609,4.79,89
0.827581,10.5,84
0.743636,27.78,66
0.002504,5.8,88
0.967548,4.79,89
0.854341,7.05,87
0.001993,26.66,67
0.994909,5.8,88
1,20,74
0.933282,21.05,73
1,16.3,78
0.388164,81.9,12
0.574941,19.25,75
0.989691,7.24,87
0.609048,20,74
0.941515,7,87
0.967081,9.52,84
0.794636,4.73,89
0.88709,5.8,88
0.40254,16.3,78
1,32.17,62
0.004793,5.8,88
0.003355,5.8,88
0.265997,5.95,88
0.651958,81.9,12
0.999566,8,86
1,24.75,69
0.002071,14,80
0.161254,5.8,88
1,6.9,87
0.560385,4.79,89
0.60035,6.2,88
0.675215,6.38,88
0.554843,5.8,88
0.434132,81.9,12
0.232559,12,82
0.916976,17.25,77
0.001813,10.93,83
1,47.6,46
0.952924,92.59,1
0.970487,36.66,57
0.994162,4.73,89
0.089866,25.18,69
0.002338,12,82
0.880605,12,82
0.211511,6.16,88
0.002704,19.25,75
1,74.67,19
0.892896,20.62,73
0.00489,6.16,88
0.005281,6.46,88
0.988678,6.16,88
1,7.05,87
0.002466,51.01,43
0.713684,12,82
0.003153,6.16,88
0.98219,4.8,89
1,7.01,87
0.774279,12,82
0.381944,81.9,12
0.838047,27.5,67
0.995925,37.8,56
0.681018,9.75,84
1,24.04,70
0.875521,7.25,87
0.83626,12,82
0.181575,5.8,88
0.661619,17.25,77
0.002093,4.79,89
0.557932,10.5,84
0.873501,81.9,12
0,5.8,88
0.546666,5.8,88
0.161112,81.9,12
0.00453,8.23,86
0.990173,20.33,74
1,17.25,77
0.095881,38.5,56
1,24.04,70
0.963473,16.3,78
0.360967,20.35,74
0.137939,5.8,88
0.004616,25.57,68
0.382127,12,82
0.558135,4.79,89
1,6.2,88
0.010755,9.56,84
0.992888,45.5,49
1,92.59,1
0.014776,14,80
1,4.8,89
0.001966,12,82
0.971715,5.8,88
0.453521,20.33,74
0.249183,5.8,88
0.765593,81.9,12
1,4.91,89
0.155355,10.5,84
0.006599,7.01,87
0.604544,26.66,67
0.659103,5.95,88
0.014482,27.78,66
0.003732,4.79,89
0.786336,12,82
0.914025,82.73,11
0.00226,8.99,85
0.005804,82.73,11
0.799276,9.76,84
0.001192,5.8,88
1,20,74
0.94843,9.94,84
0.505674,26.49,68
0.924301,32.17,62
0.588301,9.52,84
0.999954,76.92,17
0.227358,26.66,67
0.549449,12,82
0.358575,20.62,73
0.003289,6.09,88
1,25.57,68
0.262287,21.7,72
0.440858,12,82
0.066792,81.9,12
0.710236,9.69,84
0.958912,8.31,86
1,5.8,88
0.527792,4.79,89
0.851846,4.8,89
0.846496,6.63,87
0.308657,8.99,85
0.738304,17.25,77
0.916264,5.8,88
0.848421,17.25,77
0.003129,4.79,89
0.377662,37.8,56
0.244256,26.78,67
0.375135,20,74
0.219819,6.2,88
0.23972,25.57,68
0.000477,23.8,70
1,46.94,47
0.986517,6.07,88
0.92063,50,44
0.872911,8.32,86
0.00922,81.9,12
0.753397,38.5,56
0.998546,15.12,79
0.973787,4.73,89
0.00289,16.3,78
0.002161,4.79,89
0.0018,81.9,12
0.800208,27.5,67
0.344764,5.8,88
0.000479,11.63,82
0.372103,20.35,74
0.001383,21.7,72
0.001197,6.32,88
0.476163,40.26,54
0.448074,12,82
1,9.5,85
0.946673,81.9,12
1,8.09,86
0.305778,23.36,71
0.916484,26.78,67
0.194933,8.31,86
0.886255,25.57,68
0.231863,40.26,54
0.003202,5.8,88
0.030948,6.09,88
0.005788,4.79,89
0.005279,38.89,55
0.007558,36.66,57
0.004419,14,80
0.004352,51.01,43
0.004153,5.26,89
0.03965,28.88,65
0.843227,7.06,87
0.171471,81.9,12
1,14,80
0.769076,82.73,11
1,5.92,88
1,20.62,73
0.807038,7.01,87
0.987476,4.8,89
0.592873,4.79,89
1,5.8,88
0.559511,6.38,88
0.981143,27.7,66
0,9.5,85
1,9.94,84
0.752174,17.25,77
0.145529,14,80
0.926831,4.79,89
1,1,93
0.005162,1.77,92
0.041272,26.78,67
0.779125,23.8,70
0.98418,81.9,12
0.006576,12.44,82
0.985579,81.9,12
0.002195,5.8,88
1,12,82
0.652198,15,79
1,15,79
1,7,87
1,16.3,78
1,5.95,88
0.975237,16.3,78
1,5.26,89
0.018742,7.24,87
0.001761,25.57,68
0.939062,17.25,77
0.059054,7.06,87
1,8.31,86
0.075391,81.9,12
0.953625,16.64,77
0.002932,20,74
1,17.25,77
0.003228,22.75,71
0.004268,20.62,73
0.055328,5.8,88
1,20.33,74
0.40445,12,82
0.850475,29,65
1,19.25,75
0.293521,27.2,67
0.747238,17.25,77
0.777388,5.8,88
1,38.5,56
0.98285,47.6,46
0.001835,6.16,88
0.87055,5.95,88
0.002592,21.51,72
0.48506,6.16,88
0.623929,20,74
1,24.38,70
0,26.78,67
0.704842,4.8,89
0.985491,14,80
0.678781,12.44,82
0.004343,20,74
0.835665,20,74
0.06952,24.04,70
0.003824,10.5,84
0.597752,8.31,86
1,6.07,88
1,12,82
0.734298,20,74
0.110817,27.43,67
0.003863,36.66,57
0.753626,81.9,12
0.798938,6.07,88
0.718915,19.8,74
0.002753,39.33,55
0.208613,81.9,12
0.970045,22.75,71
0.921987,38.89,55
0.635792,81.9,12
0.60621,5.8,88
0.990858,32.17,62
0.045153,38.89,55
0.991223,81.9,12
0.283292,13.19,81
0.891779,4.79,89
0.996422,40.26,54
0.003134,5.95,88
0.024217,9.5,85
0.465173,4.79,89
0.567376,41.3,53
0.003953,19.8,74
0.746856,16.66,77
0.999732,23.36,71
0.00233,7,87
0.801471,81.9,12
1,81.9,12
0.002839,10.24,84
0.852039,45.36,49
0.17592,50,44
0.810105,5.8,88
0.017349,9.76,84
0.213897,6.86,87
0.172931,81.9,12
0.816686,12,82
0.671567,23.8,70
0.174084,27.2,67
0.986768,9.75,84
0.001494,8.23,86
0.996837,6.16,88
0.124615,7.01,87
0,4.79,89
0.828526,5.8,88
0.010167,16.5,78
0.986639,20,74
0.161483,19.8,74
0.047206,27.2,67
0.00903,10,84
1,8,86
0.0696,82.73,11
0.299115,28.33,66
0.449369,9.5,85
0.02727,4.8,89
0.771264,5.8,88
0.002967,19.25,75
0.393129,20.33,74
1,6.09,88
0.57373,19.8,74
0.003501,5.8,88
0.001404,81.9,12
0.030774,5.8,88
0.842797,17.13,77
0.010659,12,82
0.002648,6.09,88
0.378634,28.88,65
0.003156,10.5,84
0.079026,27.78,66
0.001115,20.62,73
1,20,74
1,27.43,67
0.873928,6.38,88
0.903267,16.64,77
1,12,82
0.438867,40.26,54
0.599777,81.9,12
0.418538,14,80
0.809573,7.04,87
0.82008,6.07,88
1,17.25,77
0.032436,25.57,68
0.001403,19.25,75
0.788921,5.8,88
1,12,82
0.96057,5.8,88
0.243349,3.36,91
0.561623,8.99,85
0.252932,17.25,77
0.996634,8,86
0.004261,5.8,88
1,74.67,19
0.995271,12,82
0.731495,6.32,88
0.142269,82.73,11
0.14144,17.27,77
0.231409,12,82
1,51.43,43
0.026045,81.9,12
0.800511,24.75,69
0.575596,21.51,72
0.070369,10,84
1,9.52,84
0.564961,27.7,66
0.003766,17.88,76
0.623779,25.18,69
0.89134,8.09,86
0.530414,81.9,12
0.829023,1,93
0.000196,47.6,46
0.065688,81.9,12
0.610812,45.5,49
0.795206,6.16,88
0.009356,2.87,91
0.62605,19.25,75
1,17.25,77
0.002664,5.8,88
0.486304,20,74
1,17.88,76
0.030095,8,86
0.429939,76.92,17
0.759595,9.5,85
0.054896,20,74
0.997603,38.18,56
1,25.18,69
0.823568,26.49,68
0.791479,4.79,89
0.476012,9.56,84
0.906146,6.46,88
0.795836,14,80
0.011119,5.8,88
1,10.24,84
0.814654,5.8,88
0.565046,20,74
0.9975,5.8,88
0.021076,6.07,88
0.748604,7,87
0.9144,37.8,56
0.99164,16.54,77
0.716016,6.16,88
0.622657,6.9,87
0.140045,6.16,88
0.994953,5.8,88
0.014101,81.9,12
0.005237,11.63,82
0.079916,38.18,56
0.003557,3.36,91
0.187622,9.5,85
0.001561,16.54,77
0.991669,16.5,78
0.58135,5.8,88
0.603823,5.8,88
0.027854,20.62,73
0.659836,4.73,89
0,39.33,55
0.322827,10.5,84
0.064617,17.25,77
1,6.2,88
0.936327,7.01,87
0.003261,8.31,86
1,12,82
0.004054,81.9,12
0.412582,9.5,85
0.00105,24.75,69
0.014481,82.73,11
0.578334,6.2,88
0.475847,5.8,88
0.867293,16.3,78
0.205091,5.8,88
0.4976,26.66,67
0.002387,17.05,77
0.668419,22.75,71
0.010054,14,80
0.523527,1.77,92
0.997927,6.9,87
0.848813,16.5,78
0.426702,5.95,88
0.009829,7.03,87
0.628783,25.57,68
0.001053,45.36,49
0.601785,16.66,77
0.001498,25.57,68
0.83506,6.46,88
0.728813,26.49,68
0.026389,20.65,73
0.971614,82.73,11
0.270164,16.54,77
0.003114,81.9,12
0.933683,6.16,88
0.004637,22.75,71
0.003675,19.8,74
1,6.2,88
0.001704,4.77,89
1,6.09,88
0.858399,40.26,54
0.766445,81.9,12
0.094005,29,65
0.043282,17.88,76
0.001905,9.5,85
0.131036,38.5,56
0.844446,4.79,89
1,76.92,17
0.935645,17.88,76
0.330792,8.32,86
0.727463,81.9,12
0.016318,7,87
0.999114,20.62,73
1,10,84
0.414086,11.52,82
0.07168,51.01,43
0.808001,81.9,12
1,81.9,12
0.488787,14.21,80
0.917966,92.59,1
0.722846,5.8,88
0.901533,28.33,66
0.121877,81.9,12
1,5.8,88
0.002428,9.52,84
0.715555,6.2,88
0.026557,8.32,86
1,6.2,88
0.003313,12,82
0.999361,47.6,46
0.999706,6.86,87
0.010174,17.25,77
0.217484,11.63,82
1,2.87,91
0.509903,5.8,88
0.47972,6.63,87
0.001646,17.88,76
0.749888,5.8,88
0.148798,5.95,88
1,20.65,73
0.412897,81.9,12
0.180737,5.8,88
0.945227,11.52,82
0.000592,81.9,12
0.083947,17.25,77
0.021441,6.2,88
0.153792,16.64,77
0.001109,6.27,88
0.72375,22.75,71
1,20,74
1,8.23,86
0.97057,28.88,65
0.441269,9.75,84
1,16.3,78
0.998108,6.27,88
0.010033,5.95,88
0.001865,5.8,88
0.698252,6.63,87
0.600048,20.65,73
0.872072,5.8,88
1,26.66,67
0.155011,47.6,46
0.012454,20.65,73
0.004512,23.8,70
0.011631,23.8,70
0.710181,6.86,87
0.841926,15.12,79
0.076123,45.5,49
0.603184,10.93,83
0.163076,51.43,43
0.711404,7,87
0.536213,4.79,89
0.821406,5.8,88
1,14.21,80
0.405206,13.19,81
0.933837,51.01,43
0.655716,12,82
0.935816,26.66,67
0.706362,2.87,91
0.005972,5.8,88
0.224876,6.07,88
0.121282,16.66,77
0.809148,10.02,84
0.700281,14,80
0.70882,38.18,56
0.005315,20.62,73
0.0013,5.8,88
0.896355,17.88,76
0.004434,5.8,88
1,9.76,84
0.523495,24.38,70
0.864153,5.95,88
0.086619,50,44
0.003443,1,93
0.002488,38.89,55
0.891161,21.05,73
1,24.38,70
0.651791,81.9,12
0.101644,45.36,49
0.073921,4.79,89
0.972414,25.18,69
0.331502,37.8,56
0.920977,6.16,88
0.597526,46.94,47
0.01715,81.9,12
0.00399,8.23,86
0.033354,14,80
0.967468,27.2,67
0.784309,21.05,73
0.729745,74.67,19
0.000809,5.8,88
0.001112,81.9,12
0.723047,9.69,84
0.003467,5.8,88
0.575802,6.2,88
0.614203,20,74
0.459181,4.79,89
1,19.8,74
0.637709,5.8,88
0.008276,17.97,76
0.997591,26.66,67
0.97336,8.99,85
0.687011,4.91,89
0.979989,81.9,12
0.851375,5.8,88
0.018087,4.8,89
1,6.16,88
0.007001,47.6,46
0.081628,5.92,88
0.002718,5.8,88
0.453905,17.25,77
0.004422,17.13,77
0.937464,15,79
